%Active Power profiles for 672 hours [MW],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
%Technologies: Photovoltaic (pv), Wind (w), Load (L),,,,,,,,,,,,,,,,,,,,,,,,,,,,
%The number next to the name of the technology indicates the number of the node to which the technology is connected.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ppv11,Ppv16,Ppv23,Ppv28,Ppv3,Ppv32,Ppv6,Ppv8,Pw13,Pw22,Pw25,Pw27,Pw5,Pw9,PL10,PL12,PL14,PL15,PL17,PL18,PL19,PL20,PL24,PL26,PL27,PL29,PL30,PL33,PL4,PL6,PL7
0,0,0,0,0,0,0,0,0.605625,0.6864,3.25888,4.9284,0.32708,1.25373,0.054876667,0.051023333,0.023548,0.023548,0.014449,0.029799,0.017103,0.037578,0.040907,0.021125,0.021125,0.011615667,0.045439,0.0102686,0.0163728,0.01116475,0.023348
0,0,0,0,0,0,0,0,0.575875,0.77724,3.22582,4.9008,0.273564,1.53234,0.050626667,0.042546667,0.020471667,0.020471667,0.0125208,0.0270985,0.017758,0.0331055,0.038941,0.018519333,0.018519333,0.009958667,0.0423255,0.0092686,0.014118,0.00931225,0.020714
0,0,0,0,0,0,0,0,0.54825,0.83781,3.42418,4.7898,0.208148,1.73631,0.049266667,0.041393333,0.020932,0.020932,0.0114538,0.0255265,0.0161175,0.0287605,0.03539,0.016665333,0.016665333,0.008479333,0.039047,0.0086826,0.0144288,0.00931925,0.019551
0,0,0,0,0,0,0,0,0.482375,0.81762,3.55661,4.8315,0.184365,2.02488,0.049153333,0.042936667,0.021164,0.021164,0.0117544,0.0253675,0.016534,0.027475,0.037677,0.016665333,0.016665333,0.008116333,0.038702,0.0089188,0.014157,0.00894925,0.0198665
0,0,0,0,0,0,0.00179044,0.0031596,0.459,0.82773,3.63109,4.7484,0.231931,2.29353,0.051293333,0.0449,0.021397333,0.021397333,0.0123658,0.0269535,0.017717,0.029555,0.039402,0.017891667,0.017891667,0.008924667,0.0431135,0.0101594,0.0147936,0.00936175,0.022428
0.0532712,0.136485,0.1182902,0.0112887,0.177412,0.095922,0.1056346,0.186414,0.4675,0.72678,3.82945,4.6515,0.315197,2.4378,0.060636667,0.05705,0.028132,0.028132,0.014119,0.032684,0.0241395,0.0363475,0.047111,0.022141667,0.022141667,0.011288667,0.05346,0.0136006,0.0195382,0.012837,0.025576
0.27251,0.89118,0.801154,0.116652,0.914328,0.41568,0.458354,0.80886,0.431375,0.57537,3.69721,4.2222,0.368713,2.42787,0.0943,0.097893333,0.049193333,0.049193333,0.02198,0.05488,0.033778,0.03818,0.048155,0.022485333,0.022485333,0.01085,0.062585,0.0218,0.029922,0.02027375,0.0382525
0.719168,2.01516,2.00013,0.32739,1.91505,0.88728,1.011585,1.78515,0.337875,0.41385,3.51519,4.1946,0.416296,2.44278,0.123046667,0.13077,0.06671,0.06671,0.03097,0.0795,0.04519,0.053055,0.073237,0.03645,0.03645,0.018078667,0.081195,0.032026,0.0416,0.0327525,0.0448895
1.241629,2.94246,3.09168,0.54186,2.77491,1.39887,1.432335,2.52765,0.43775,0.282639,3.49049,4.3191,0.523345,2.56716,0.13572,0.144776667,0.075366667,0.075366667,0.03363,0.078025,0.0419145,0.06343,0.081629,0.040423333,0.040423333,0.021498333,0.076065,0.034112,0.045116,0.0369425,0.045095
1.5674,3.6168,4.24764,0.80151,2.9614,1.67466,1.72414,3.0426,0.58225,0.222072,3.36642,4.2639,0.642277,2.61693,0.1336,0.14546,0.07452,0.07452,0.031446,0.07567,0.038066,0.0646,0.081936,0.03645,0.03645,0.022649333,0.066205,0.032822,0.04892,0.04231,0.0466785
1.81322,4.0104,4.70478,1.09125,3.3252,1.78656,1.93001,3.4059,0.6205,0.232167,3.48213,4.3884,0.69581,2.62188,0.130683333,0.13012,0.072426667,0.072426667,0.034126,0.069455,0.032451,0.065805,0.078187,0.034743333,0.034743333,0.022914667,0.068525,0.030428,0.044424,0.0391675,0.052155
1.91573,4.1589,5.12943,1.18908,3.81208,2.16228,2.05547,3.6273,0.614125,0.292731,3.26705,5.136,0.731476,2.58705,0.123223333,0.121813333,0.06832,0.06832,0.028872,0.06045,0.033619,0.065475,0.086534,0.032259,0.032259,0.021984333,0.06887,0.029138,0.042992,0.04296,0.055485
1.92389,4.2432,4.97363,1.24176,3.69376,2.16228,2.00702,3.5418,0.643875,0.44415,3.0685,5.3574,0.838525,2.66667,0.111616667,0.126253333,0.058943333,0.058943333,0.025964,0.05337,0.03195,0.063455,0.086902,0.033906667,0.033906667,0.021951667,0.068775,0.02577,0.040016,0.0353875,0.05986
1.82563,4.0986,4.83911,1.19661,3.4663,2.1183,1.91029,3.3711,0.580125,0.63594,3.08522,5.3436,0.939624,2.71143,0.119243333,0.119933333,0.063156667,0.063156667,0.021578,0.053615,0.0296085,0.059245,0.08703,0.029079667,0.029079667,0.020005667,0.0596,0.028258,0.037308,0.0353525,0.053755
1.624775,3.5967,4.46272,1.07997,3.27063,1.71063,1.73128,3.0552,0.57375,0.8883,2.85361,5.3436,1.01694,2.79105,0.12221,0.11745,0.06671,0.06671,0.022588,0.054895,0.0337415,0.06441,0.093408,0.029079667,0.029079667,0.020593,0.064185,0.030734,0.038936,0.0339425,0.046418
1.335877,2.78991,3.57561,0.82785,2.61103,1.37091,1.475311,2.60349,0.597125,1.14066,2.68812,4.9422,1.112089,2.62188,0.122116667,0.11499,0.07452,0.07452,0.024038,0.056685,0.033696,0.069085,0.090381,0.033078,0.033078,0.020546333,0.06219,0.027902,0.037696,0.0304475,0.046029
0.909704,2.01516,2.35505,0.57948,1.7969,0.96324,1.136909,2.00631,0.59925,1.35261,2.33244,4.0146,1.052623,2.50248,0.114226667,0.121186667,0.07118,0.07118,0.024886,0.05451,0.0337315,0.07126,0.093732,0.039076667,0.039076667,0.020519333,0.06242,0.026542,0.038544,0.02758,0.04961
0.434367,0.95139,1.080739,0.225777,0.987122,0.39969,0.662456,1.16904,0.527,1.44348,1.819649,3.8763,0.981257,2.39802,0.10772,0.133386667,0.065913333,0.065913333,0.024038,0.051595,0.029669,0.077725,0.097478,0.044593333,0.044593333,0.024528333,0.071995,0.023106,0.035744,0.02376025,0.0483905
0.0819553,0.216771,0.220457,0.037629,0.300237,0.075939,0.170085,0.30015,0.4845,1.5444,1.695579,3.9453,1.03479,2.28357,0.11172,0.13802,0.065913333,0.065913333,0.032894,0.06079,0.030784,0.091785,0.10696,0.050953333,0.050953333,0.029713333,0.08794,0.024624,0.041492,0.0259175,0.0477855
0.00204884,0.0040143,0.00537681,0,0.00454886,0,0.00716159,0.0126381,0.524875,1.61508,1.447458,3.2256,0.993157,2.04477,0.115406667,0.165966667,0.068726667,0.068726667,0.03821,0.071775,0.035108,0.12595,0.13511,0.07857,0.07857,0.046243333,0.11209,0.025636,0.050832,0.02872,0.05577
0,0,0,0,0,0,0,0,0.495125,1.53432,1.075248,2.9487,1.064523,1.9005,0.11309,0.166696667,0.065516667,0.065516667,0.041148,0.077195,0.0370765,0.104045,0.11116,0.070093333,0.070093333,0.04199,0.11861,0.024316,0.052088,0.02697,0.057595
0,0,0,0,0,0,0,0,0.444125,1.3728,1.000806,3.0732,1.118039,1.91046,0.091403333,0.132073333,0.05164,0.05164,0.03265,0.06069,0.030393,0.08219,0.090208,0.05146,0.05146,0.029946667,0.091545,0.0195798,0.044378,0.02288225,0.04311
0,0,0,0,0,0,0,0,0.456875,1.4031,1.009071,3.9732,1.118039,1.9602,0.076346667,0.101323333,0.040923333,0.040923333,0.026844,0.0487485,0.023794,0.063915,0.073206,0.038633333,0.038633333,0.022443,0.07481,0.0162276,0.032394,0.018786,0.0328345
0,0,0,0,0,0,0,0,0.427125,1.51413,1.066983,4.2222,1.094256,1.9005,0.06041,0.072956667,0.029201667,0.029201667,0.020008,0.0366065,0.0177315,0.045939,0.052367,0.027170333,0.027170333,0.015868333,0.05679,0.012528,0.02053,0.01381,0.022533
0,0,0,0,0,0,0,0,0.380375,1.67565,1.141425,4.0008,1.046673,1.99005,0.05115,0.057936667,0.024038667,0.024038667,0.0181242,0.028738,0.0145265,0.03501,0.045726,0.021800333,0.021800333,0.011892667,0.0456095,0.0090636,0.0159138,0.0116875,0.0174675
0,0,0,0,0,0,0,0,0.374,1.69584,1.100062,3.9315,1.213188,1.99503,0.0447,0.045696667,0.021397333,0.021397333,0.015804,0.023087,0.0132515,0.029113,0.04348,0.019156333,0.019156333,0.009473333,0.040615,0.007457,0.0149698,0.00927125,0.015984
0,0,0,0,0,0,0,0,0.36125,1.58478,1.017355,3.987,1.201305,1.97511,0.04225,0.03838,0.021631333,0.021631333,0.0146154,0.0210485,0.01223,0.025673,0.040171,0.017581333,0.017581333,0.008548667,0.0383265,0.0070652,0.0131872,0.008468,0.015553
0,0,0,0,0,0,0,0,0.295375,1.46367,1.091797,4.6098,1.112089,1.8408,0.04036,0.035826667,0.019340667,0.019340667,0.0131496,0.0194695,0.0111625,0.0242135,0.038011,0.015477,0.015477,0.007903,0.0369475,0.0069032,0.0131372,0.00791075,0.0147575
0,0,0,0,0,0,0.00179044,0.0031596,0.26775,1.30215,1.282025,4.956,1.070473,1.74627,0.042816667,0.039123333,0.020471667,0.020471667,0.014119,0.0215885,0.0131,0.0255945,0.037615,0.016968333,0.016968333,0.008737667,0.0405035,0.0074706,0.013853,0.00803625,0.017552
0.0614669,0.124443,0.1451752,0.045156,0.1546643,0.03597,0.0966824,0.170616,0.26775,1.26177,1.530165,5.0391,1.213188,1.79601,0.043053333,0.036913333,0.017591667,0.017591667,0.0119058,0.0234785,0.013407,0.029153,0.042297,0.020459333,0.020459333,0.010596667,0.0492365,0.0078042,0.0133114,0.00778625,0.0157175
0.344216,0.80688,1.048477,0.33489,0.532219,0.195843,0.454767,0.80253,0.24225,1.06998,1.687314,4.5546,1.106139,1.75623,0.055533333,0.054,0.025034,0.025034,0.0177576,0.033499,0.020563,0.0289045,0.041244,0.020791,0.020791,0.010500333,0.05474,0.0102854,0.0187232,0.01163525,0.026719
0.723265,1.95897,2.47342,0.82407,1.082645,0.39969,0.948923,1.67457,0.291125,0.78735,1.736942,4.6098,1.183455,1.58208,0.07236,0.080026667,0.034536667,0.034536667,0.023204,0.05263,0.028059,0.040644,0.051308,0.029468667,0.029468667,0.016708667,0.063915,0.0131634,0.027856,0.016972,0.0380345
1.171963,2.95851,3.77454,1.24554,1.523897,0.80736,1.51827,2.6793,0.3655,0.60564,1.869277,5.0529,1.320237,1.64178,0.085643333,0.09341,0.038736667,0.038736667,0.026402,0.06575,0.030698,0.0482575,0.061606,0.03559,0.03559,0.023229,0.067795,0.0153358,0.033778,0.022883,0.0494705
1.458821,3.6732,4.69395,1.67451,2.15611,1.07913,1.89601,3.3459,0.38675,0.59556,2.05124,4.6653,1.462969,1.70646,0.091483333,0.108946667,0.04647,0.04647,0.028642,0.066315,0.0276015,0.055665,0.066843,0.03349,0.03349,0.023336667,0.067685,0.0163706,0.034364,0.023941,0.05111
1.639123,4.1427,5.2478,2.20509,2.74295,1.24302,2.14489,3.7851,0.425,0.59556,2.31591,4.3332,1.528385,1.74129,0.0866,0.11316,0.046133333,0.046133333,0.025314,0.05908,0.033115,0.053305,0.071088,0.03349,0.03349,0.025043,0.063585,0.0146284,0.030818,0.02195025,0.0364395
1.637066,4.3956,5.68328,2.29164,2.75672,1.33494,2.26661,3.9999,0.48875,0.64602,2.622,4.1808,1.415386,1.74627,0.080206667,0.11316,0.044473333,0.044473333,0.0198164,0.05631,0.0272085,0.05407,0.075306,0.031049,0.031049,0.024576333,0.0628,0.0128112,0.03025,0.01928975,0.0330825
1.538721,4.3476,5.80697,2.29539,2.60661,1.26699,2.22904,3.9336,0.546125,0.79743,2.87831,4.3053,1.314287,1.58706,0.070953333,0.101323333,0.026562,0.026562,0.021578,0.05479,0.023856,0.052075,0.065166,0.028308667,0.028308667,0.021610667,0.061175,0.011099,0.026686,0.01354575,0.0293295
1.530527,4.1346,5.79614,1.95672,2.52008,1.34292,2.15203,3.7977,0.571625,0.98922,2.6467,4.6929,1.451069,1.38309,0.066526667,0.091753333,0.028664333,0.028664333,0.014449,0.05428,0.0164905,0.0466645,0.061675,0.025320333,0.025320333,0.020783667,0.054285,0.0111984,0.027572,0.01378825,0.0330875
1.405543,3.6408,5.14026,1.72719,2.15611,1.14708,1.9856,3.504,0.626875,1.24158,2.67976,4.527,1.593801,1.12935,0.06463,0.081583333,0.03542,0.03542,0.0183086,0.051805,0.0147935,0.048825,0.062488,0.026053333,0.026053333,0.020854333,0.05095,0.0109686,0.02631,0.0131845,0.031661
0.993718,2.79795,4.37133,1.52775,1.74675,0.67146,1.634652,2.88468,0.629,1.48386,2.77077,4.1946,1.629484,1.06965,0.062866667,0.084733333,0.034246667,0.034246667,0.014449,0.05419,0.019373,0.05416,0.056499,0.029468667,0.029468667,0.02121,0.05086,0.0106864,0.02585,0.01174425,0.0364445
0.680238,1.87065,3.02176,1.03857,1.100835,0.49959,1.192414,2.10426,0.56525,1.71603,2.60547,4.1115,1.528385,1.05969,0.067796667,0.103643333,0.039666667,0.039666667,0.0186804,0.06038,0.021896,0.059565,0.064808,0.039076667,0.039076667,0.022996667,0.052135,0.0099018,0.027298,0.01304525,0.0423575
0.340119,0.78681,1.446375,0.47412,0.518585,0.26379,0.666043,1.17537,0.5185,1.65546,2.43181,4.167,1.183455,0.99999,0.067603333,0.1019,0.03843,0.03843,0.0190556,0.06217,0.027469,0.0706,0.07031,0.04365,0.04365,0.026267667,0.06651,0.0102664,0.028984,0.01460925,0.0415205
0.0696626,0.18867,0.279604,0.109125,0.1455659,0.071943,0.186201,0.32859,0.51,1.58478,2.34897,4.5546,0.903941,1.02984,0.076836667,0.11745,0.043166667,0.043166667,0.022998,0.06489,0.0330185,0.0787,0.078585,0.05146,0.05146,0.029742333,0.081845,0.01189,0.033574,0.0150515,0.035916
0,0.0040143,0.00537681,0,0.00454886,0,0.01074247,0.0189573,0.53975,1.38291,2.15878,4.9698,0.773109,1.16916,0.082213333,0.13273,0.046133333,0.046133333,0.0251,0.074815,0.037209,0.1181,0.10924,0.082983333,0.082983333,0.051486667,0.10697,0.0135322,0.042016,0.01747325,0.0424105
0,0,0,0,0,0,0,0,0.5185,1.17093,2.04288,5.3712,0.642277,1.40298,0.08025,0.13669,0.043816667,0.043816667,0.030262,0.084295,0.041882,0.09493,0.093287,0.06718,0.06718,0.040816667,0.10725,0.0137264,0.044124,0.0175365,0.047704
0,0,0,0,0,0,0,0,0.456875,1.09017,1.99329,6.0081,0.606594,1.50249,0.067216667,0.105983333,0.032522667,0.032522667,0.023204,0.06547,0.032326,0.07576,0.076272,0.046023333,0.046023333,0.029341333,0.08211,0.0110714,0.033532,0.01449625,0.0393105
0,0,0,0,0,0,0,0,0.4165,0.94887,1.770021,5.9529,0.642277,1.62687,0.056993333,0.083676667,0.025538667,0.025538667,0.0194342,0.052475,0.025541,0.05445,0.052213,0.031853333,0.031853333,0.020848333,0.060055,0.0083728,0.027962,0.01141925,0.031219
0,0,0,0,0,0,0,0,0.405875,0.80754,1.554979,5.856,0.707693,1.85571,0.046466667,0.059726667,0.019340667,0.019340667,0.016679,0.0405885,0.0206215,0.0399235,0.040841,0.024957667,0.024957667,0.015472333,0.048744,0.0062644,0.021558,0.0082715,0.026943
0,0,0,0,0,0,0,0,0.408,0.73689,1.488802,5.6343,0.67201,2.03979,0.038896667,0.046096667,0.016122333,0.016122333,0.0122116,0.0298245,0.016767,0.0307985,0.035689,0.019156333,0.019156333,0.010924333,0.0370055,0.0051856,0.0170384,0.00705825,0.0225945
0,0,0,0,0,0,0,0,0.425,0.7167,1.480537,5.5236,0.660127,1.9602,0.033583333,0.037643333,0.013736333,0.013736333,0.0111568,0.0275225,0.015319,0.025805,0.032002,0.016364667,0.016364667,0.009285667,0.032169,0.004454,0.0139474,0.00608925,0.018865
0,0,0,0,0,0,0,0,0.410125,0.69651,1.563244,5.7174,0.654177,1.74129,0.031290333,0.032311,0.012421667,0.012421667,0.0104292,0.023621,0.014078,0.022278,0.032323,0.015186,0.015186,0.008136333,0.029737,0.0039482,0.0117154,0.005346,0.0161885
0,0,0,0,0,0,0,0,0.374,0.64602,1.455723,4.9977,0.553078,1.602,0.030208333,0.030947667,0.011340333,0.011340333,0.0100032,0.021655,0.0137195,0.0206665,0.029747,0.014327,0.014327,0.007331667,0.0293495,0.0038202,0.0118958,0.00516375,0.0187055
0,0,0,0.0037629,0,0,0.00179044,0.0031596,0.36975,0.53499,1.000806,4.8867,0.463862,1.50747,0.031359333,0.029609333,0.011875667,0.011875667,0.0108632,0.021318,0.0140885,0.0206905,0.030137,0.014897333,0.014897333,0.007489667,0.03075,0.0044544,0.0124428,0.00547025,0.0184575
0.0245871,0.056199,0.1559273,0.071496,0.054587,0.119904,0.1217489,0.214851,0.388875,0.47442,0.860206,5.0946,0.612544,1.5423,0.028650667,0.025430333,0.010300667,0.010300667,0.0086394,0.018999,0.014297,0.021878,0.031254,0.014611,0.014611,0.007513333,0.0334495,0.003878,0.0111394,0.005082,0.015119
0.1475209,0.48171,1.193656,0.52305,0.436696,0.50361,0.551446,0.97314,0.3825,0.39366,0.77748,4.3332,0.636327,1.5174,0.031725667,0.033001667,0.011340333,0.011340333,0.0110094,0.0233815,0.0158915,0.017553,0.027062,0.012142,0.012142,0.006295,0.0342555,0.0045768,0.0127334,0.00627475,0.0234305
0.385186,1.07583,2.81751,1.19661,0.964376,1.18704,1.140496,2.01264,0.388875,0.222072,0.736136,3.8208,0.749326,1.40298,0.039666667,0.045296667,0.015108,0.015108,0.014119,0.029392,0.0216095,0.0239265,0.031827,0.018836667,0.018836667,0.010353333,0.0424075,0.005509,0.01778,0.00830625,0.036796
0.58803,1.70607,4.12395,1.81374,1.81951,1.92246,1.584519,2.79621,0.461125,0.161508,0.463182,4.1808,1.052623,1.26369,0.051666667,0.063383333,0.020932,0.020932,0.02198,0.046717,0.034292,0.0324725,0.043586,0.027170333,0.027170333,0.015760333,0.0482275,0.0066514,0.022374,0.01062475,0.041205
0.78268,2.41257,5.05419,2.52492,2.41553,2.77377,1.86031,3.2829,0.52275,0.161508,0.0661694,4.1115,1.272671,1.31841,0.061513333,0.084203333,0.025285667,0.025285667,0.021182,0.05383,0.033228,0.0393305,0.057036,0.029860333,0.029860333,0.019925667,0.05858,0.0077334,0.023246,0.01147925,0.03685
0.86054,3.0909,5.67796,2.7093,2.67937,3.5253,2.10732,3.7188,0.4845,0.131226,0.0496261,4.347,1.451069,1.81095,0.062096667,0.082626667,0.028932333,0.028932333,0.0131496,0.051985,0.0342385,0.051495,0.074357,0.040876667,0.040876667,0.027207333,0.07924,0.0080042,0.023214,0.011166,0.0406865
0.792931,3.4644,6.01673,3.0855,3.08873,3.7449,2.20218,3.8862,0.5355,0.141318,0.0330847,4.6239,1.7068,2.04477,0.06541,0.08794,0.026048,0.026048,0.0146154,0.0466865,0.034344,0.069925,0.076292,0.059886667,0.059886667,0.034686667,0.08351,0.0090216,0.024796,0.011478,0.0419175
0.819553,3.4041,5.95745,2.76576,2.98418,3.6492,2.23091,3.9369,0.592875,0.201885,0.0330847,4.7067,1.647334,2.26368,0.055126667,0.07595,0.021631333,0.021631333,0.0161514,0.0395805,0.0270325,0.06527,0.056836,0.054026667,0.054026667,0.029061333,0.06893,0.0078472,0.022528,0.0097825,0.03894
0.889219,3.1191,5.60804,2.33301,2.68379,3.3612,2.14846,3.7914,0.520625,0.31293,0.024814,5.2053,1.03479,2.3781,0.053486667,0.07395,0.027080667,0.027080667,0.014449,0.0351875,0.0266465,0.038989,0.04128,0.032259,0.032259,0.018705667,0.045341,0.0066806,0.0191678,0.00927,0.028843
0.813416,2.93844,5.11328,2.20884,2.31081,2.78178,1.92117,3.3903,0.482375,0.44415,0.463182,5.0805,0.999107,2.33832,0.050176667,0.071973333,0.024783333,0.024783333,0.0102864,0.0345955,0.0284085,0.033281,0.042198,0.028693,0.028693,0.016354333,0.021717,0.0068836,0.0190586,0.0096165,0.0271075
0.635154,2.45271,4.15625,2.24271,2.006,2.22222,1.51827,2.6793,0.54825,0.57537,1.02562,4.1946,1.439186,2.11941,0.0472,0.06525,0.026820667,0.026820667,0.009863,0.033348,0.024443,0.034813,0.04152,0.03145,0.03145,0.015612,0.029425,0.0070916,0.021012,0.00959,0.029806
0.448715,1.63782,2.8443,1.41864,1.71037,1.70664,1.165554,2.05686,0.614125,0.57537,1.472272,3.6963,1.77225,2.11941,0.0481,0.069053333,0.024534,0.024534,0.0123658,0.0323585,0.019013,0.03804,0.041793,0.033906667,0.033906667,0.016271667,0.033843,0.0070046,0.021856,0.0111315,0.038284
0.186456,0.78681,1.306573,0.76764,0.937074,0.80337,0.58905,1.0395,0.626875,0.48453,1.861012,3.7932,2.19453,2.34825,0.052863333,0.068093333,0.023304333,0.023304333,0.0126768,0.039376,0.022251,0.041535,0.04614,0.026423,0.026423,0.018075667,0.04182,0.0079854,0.020398,0.01102425,0.0390295
0.0512227,0.176628,0.263473,0.161805,0.254745,0.187851,0.171887,0.30333,0.631125,0.39366,1.745207,4.1532,2.53946,2.42289,0.06079,0.079,0.028932333,0.028932333,0.0149506,0.044088,0.0299945,0.050155,0.059712,0.027927,0.027927,0.023535,0.06259,0.0091654,0.024378,0.012107,0.0366105
0.00204884,0,0.00537681,0.0037629,0.00909789,0.0079935,0.00716159,0.0126381,0.575875,0.32301,1.654235,4.3608,2.27766,2.41791,0.067226667,0.097893333,0.03631,0.03631,0.020202,0.053675,0.0327555,0.078215,0.082365,0.054026667,0.054026667,0.038446667,0.084995,0.01095,0.03205,0.014728,0.04041
0,0,0,0,0,0,0,0,0.63325,0.282639,1.612872,4.596,2.07553,2.45772,0.071996667,0.116216667,0.03843,0.03843,0.026402,0.071805,0.039833,0.071455,0.080708,0.05146,0.05146,0.03498,0.091355,0.012372,0.035154,0.01512125,0.0485215
0,0,0,0,0,0,0,0,0.584375,0.242262,1.621137,4.7067,1.85555,2.50746,0.062166667,0.09341,0.030016333,0.030016333,0.022182,0.055885,0.0325285,0.056585,0.066155,0.040876667,0.040876667,0.027033333,0.067885,0.010325,0.031382,0.01283675,0.0426675
0,0,0,0,0,0,0,0,0.461125,0.272544,1.6625,4.7898,1.96843,2.45772,0.051726667,0.070993333,0.023548,0.023548,0.0168566,0.0443325,0.0262305,0.045433,0.054198,0.029079667,0.029079667,0.018463667,0.056235,0.007669,0.025558,0.010359,0.034556
0,0,0,0,0,0,0,0,0.9605,1.31226,0.967727,1.07979,0.1486752,2.47761,0.063256667,0.12056,0.029472,0.029472,0.03447,0.13747,0.069795,0.083115,0.097552,0.056703333,0.056703333,0.034686667,0.116105,0.0067204,0.042428,0.012451,0.095395
0,0,0,0,0,0,0,0,0.92225,1.62516,0.90155,1.23207,0.136782,2.36817,0.054566667,0.0962,0.023304333,0.023304333,0.029886,0.116745,0.058505,0.06874,0.077294,0.049036667,0.049036667,0.030007,0.101045,0.005615,0.03167,0.0080745,0.077005
0,0,0,0,0,0,0,0,0.928625,1.76649,0.942913,1.39821,0.1605701,2.12934,0.048956667,0.080543333,0.020243,0.020243,0.025956,0.10311,0.05193,0.058785,0.067243,0.042213333,0.042213333,0.02538,0.090675,0.005237,0.027268,0.0070045,0.06537
0,0,0,0,0,0,0,0,0.937125,1.67565,1.017355,1.46742,0.196248,1.96518,0.044893333,0.072463333,0.018676,0.018676,0.023802,0.09342,0.046935,0.05347,0.063246,0.038166667,0.038166667,0.022562333,0.083835,0.0053338,0.024908,0.0069655,0.05587
0,0,0,0,0,0,0,0,0.8755,1.52424,1.050434,1.68894,0.208148,1.99005,0.043473333,0.068093333,0.018022,0.018022,0.021954,0.085195,0.044528,0.05236,0.06128,0.037513333,0.037513333,0.021877667,0.083255,0.0056946,0.0241,0.00657675,0.054415
0,0,0,0,0,0,0,0,0.7395,1.5444,0.975992,1.77198,0.220048,2.10447,0.044786667,0.069053333,0.017806333,0.017806333,0.02183,0.084195,0.045724,0.055025,0.063697,0.039776667,0.039776667,0.022525333,0.086785,0.0065044,0.025182,0.0072095,0.05783
0.0225386,0.032115,0.0914052,0.056445,0.0955281,0.051957,0.00716159,0.0126381,0.707625,1.5444,0.88502,1.97964,0.208148,2.16417,0.047803333,0.074946667,0.020243,0.020243,0.022154,0.084195,0.048161,0.064225,0.076615,0.041056667,0.041056667,0.024619,0.09483,0.0099006,0.031518,0.01027025,0.06161
0.256105,0.3693,0.688237,0.56445,0.937074,0.77538,0.118167,0.20853,0.629,1.29207,0.769215,2.0904,0.1546235,2.2587,0.05335,0.08902,0.024534,0.024534,0.025604,0.089265,0.054515,0.0782,0.097205,0.052103333,0.052103333,0.027418,0.10826,0.0163976,0.041734,0.01754025,0.07865
0.756041,1.2123,1.898024,1.524,2.55187,2.23422,0.42075,0.7425,0.588625,1.17093,0.587252,1.86888,0.1129939,2.26866,0.067796667,0.125613333,0.03338,0.03338,0.032072,0.119095,0.06545,0.104645,0.13591,0.06696,0.06696,0.037283333,0.131425,0.02566,0.053492,0.0266675,0.10728
1.229338,1.74621,3.13462,2.34054,3.93023,3.4053,0.680357,1.20063,0.5015,1.29207,0.603801,1.66125,0.1070473,2.44278,0.080816667,0.16018,0.04349,0.04349,0.039074,0.15176,0.0758,0.13249,0.17267,0.084053333,0.084053333,0.04702,0.145855,0.02985,0.068818,0.0365075,0.12691
1.583805,2.18778,4.12395,3.018,4.90824,4.1925,0.966824,1.70616,0.4505,1.38291,0.612066,2.03502,0.1248871,2.8209,0.087426667,0.182393333,0.046133333,0.046133333,0.04372,0.16954,0.085255,0.148785,0.18584,0.082283333,0.082283333,0.051806667,0.153,0.030542,0.076482,0.040055,0.14081
1.83175,2.43264,4.88224,3.4656,5.44969,4.7202,0.999056,1.76304,0.4505,1.21131,0.578987,2.79642,0.1427286,3.0399,0.09623,0.1956,0.050936667,0.050936667,0.046508,0.17807,0.09869,0.15929,0.1989,0.080586667,0.080586667,0.05346,0.15468,0.029916,0.082608,0.0423775,0.14047
1.95466,2.41257,5.09732,3.8871,5.73172,5.0001,1.179885,2.08215,0.459,1.12047,0.645145,3.627,0.190298,3.1641,0.09956,0.20358,0.052706667,0.052706667,0.048272,0.17951,0.08852,0.16373,0.19833,0.08039,0.08039,0.048943333,0.15073,0.02984,0.079752,0.0416425,0.142595
1.98339,2.25603,5.03272,3.891,5.63618,5.0001,1.070677,1.88943,0.5185,1.30215,0.77748,4.4439,0.261664,3.3483,0.10799,0.220836667,0.052706667,0.052706667,0.05385,0.200295,0.111225,0.1759,0.19345,0.09078,0.09078,0.057793333,0.15961,0.027246,0.08723,0.0398275,0.16924
1.87068,2.21187,4.70478,3.492,5.28139,4.896,1.084991,1.91469,0.595,1.5747,1.050434,5.4267,0.368713,3.3681,0.10327,0.225046667,0.053423333,0.053423333,0.055024,0.201825,0.10939,0.171705,0.19571,0.095313333,0.095313333,0.05998,0.15801,0.03043,0.083812,0.0392825,0.16576
1.72312,1.86663,4.03807,3.2022,4.9402,4.4166,1.036643,1.82937,0.67575,1.76649,1.100062,6.0774,0.499545,3.3234,0.106003333,0.232723333,0.054506667,0.054506667,0.055898,0.209545,0.08364,0.18246,0.20475,0.09741,0.09741,0.052276667,0.1459,0.031752,0.08996,0.039655,0.16878
1.423988,1.66995,3.27978,2.619,3.99857,3.5892,0.966824,1.70616,0.70975,2.02893,0.984257,6.5757,0.487662,3.3384,0.108993333,0.23791,0.056333333,0.056333333,0.055392,0.212675,0.09524,0.18682,0.20897,0.106036667,0.106036667,0.052783333,0.14577,0.03194,0.084782,0.0378425,0.173085
